Deaths_per_100k
2.6808559343888128
5.090813570231248
5.819144948323758
4.98554115678482
4.825419060019693
5.147619457056344
3.645405553695788
3.801014552323956
4.5346937070909705
4.718391471768263
5.769015987057909
5.058210757402876
2.5785907543096345
4.29974759070635
5.680014976962777
4.160387368044196
4.5415387662367595
2.9741919890598054
6.0307251869067935
6.328331890869718
5.399012184053505
3.503220907189358
4.640107848555755
4.87957954531444
4.457901459838378
3.574780278320341
5.0384481617754915
4.663273565156347
4.202351577183911
2.7787479313186103
4.308605129862827
4.835083776772596
4.547239338433996
3.498455478915361
4.109692229954712
2.8290277744926793
3.78045675223663
3.629706324100824
5.189452623172016
4.072748374758222
6.082367011614759
4.395808661406667
4.373326470096591
4.73522160253357
4.834555495302491
3.1387057825211535
2.904179478633192
2.8443680927163104
4.029647482489136
2.21306756122929
4.767298434301048
5.1918807538716
4.478683226292519
4.806541452568401
4.801690003283967
4.475502869830789
4.46794672773975
5.086426843318221
3.7905573617151944
4.713116504426297
4.978880069136947
5.264884428917657
3.5290355364416834
4.326683982245148
4.899387347459982
2.7443354035488094
5.02803954451615
4.255541777986108
4.929868301604485
2.818848263402817
5.334295941701518
4.587418355733806
2.475306082617348
2.5515998092085814
2.9395658204500195
2.4466350567065813
2.465031547821545
2.5252422568982444
2.6278833140705737
2.493013421689258
2.5941776311137406
2.623007438498424
2.6573531179161467
2.6321373638075696
2.5965219884435555
4.218738564846354
4.634992318315463
3.6333086282681193
4.232924077460641
4.386700923159042
4.814712387086856
4.458031408638672
2.826588827553644
2.698747064232829
3.6423134826002705
4.360053390829798
4.368983805858973
4.375865722219979
3.0260771126599293
4.396997258686876
4.400060744508048
3.3544762256956298
2.592465887035032
4.311132299025634
4.463791549429776
4.1091754545826396
4.412616351153966
3.77663715473562
4.346156830612091
4.455832851711998
4.4363189218744425
3.868468230203878
3.9810653190995056
4.395727005881647
4.051481159666124
3.5898901925655102
3.6136205373889276
4.243620758455636
3.23811449535041
4.2759570195433305
4.4090105272903255
3.6725513169317123
4.395138891800347
3.8677243734444873
4.400880927940649
4.470396180132164
4.353574361130799
4.222985669666023
4.230520101780882
4.338958858015844
3.5678156874414237
4.314491054949009
4.35273599918933
4.26259503980785
3.6797780326882843
3.8370631393324093
4.146337860421822
4.329096138171168
4.538421725064453
4.340506441677474
3.8861425914705188
4.321937200891725
3.8518282471895535
4.28501926749177
4.425216547583804
7.3020689146310716
3.669554196733614
3.9593536798594413
6.674293454631489
3.3169944555895516
6.601830568641188
7.730308320478854
7.590296132238361
6.187605745231525
7.282951771664693
7.5295272859033275
7.137378930758404
